,Date,Minimum,Maximum,Average
3523,1/23/2023,12,13.33,12.665
3524,1/24/2023,7.33,12,9.665
3525,1/25/2023,4,16,10
3526,1/26/2023,8,10,9
3527,1/27/2023,18,16,17
3528,1/28/2023,4,22,13
3529,1/29/2023,12,18,15
3530,1/30/2023,4,22,13
3531,1/31/2023,10,25,17.5
3532,2/1/2023,12.5,20,16.25
3533,2/2/2023,8,15,11.5
3534,2/3/2023,10,16,13
3535,2/4/2023,10,15,12.5
3536,2/5/2023,15,16.84,15.92
3537,2/6/2023,12.84,18,15.42
3538,2/7/2023,17,18.7,17.85
3539,2/8/2023,4,20,12
3540,2/9/2023,10,16,13
3541,2/10/2023,14,25,19.5
3542,2/11/2023,15,27.5,21.25
3543,2/12/2023,17.5,25,21.25
3544,2/13/2023,25,28,26.5
3545,2/14/2023,20,33,26.5
3546,2/15/2023,25,19.61,22.305
3547,2/16/2023,19.61,20,19.805
3548,2/17/2023,20,24,22
3549,2/18/2023,6,10,8
3550,2/19/2023,10,35,22.5
3551,2/20/2023,25,27,26
3552,2/21/2023,20,30,25
3553,2/22/2023,30,18,24
3554,2/23/2023,5.3,25,15.15
3555,2/24/2023,15,20,17.5
3556,2/25/2023,12,10,11
3557,2/26/2023,10,25,17.5
3558,2/27/2023,18,23,20.5
3559,2/28/2023,21,23,22
3560,3/1/2023,21,20,20.5
3561,3/2/2023,10,28,19
3562,3/3/2023,24,60,42
3563,3/4/2023,50,20.8,35.4
3564,3/5/2023,18.8,17.5,18.15
3565,3/6/2023,5.5,9,7.25
3566,3/7/2023,3.33,20,11.665
3567,3/8/2023,10,18,14
3568,3/9/2023,10,15,12.5
3569,3/10/2023,11,14,12.5
3570,3/11/2023,4,24,14
3571,3/12/2023,22,16,19
3572,3/13/2023,8,12,10
3573,3/14/2023,3,27,15
3574,3/15/2023,24,12,18
3575,3/16/2023,3,12.5,7.75
3576,3/17/2023,8,24,16
3577,3/18/2023,21,8,14.5
3578,3/19/2023,2,16.96,9.48
3579,3/20/2023,12.96,12.2,12.58
3580,3/21/2023,12.2,13.3,12.75
3581,3/22/2023,3.3,16.52,9.91
3582,3/23/2023,12.52,10,11.26
3583,3/24/2023,5,17.84,11.42
3584,3/25/2023,13.84,10,11.92
3585,3/26/2023,10,7,8.5
3586,3/27/2023,3,8,5.5
3587,3/28/2023,4,17.29,10.645
3588,3/29/2023,13.29,8,10.645
3589,3/30/2023,4,10.41,7.205
3590,3/31/2023,7.57,9.3,8.435
3591,4/1/2023,3.3,12.06,7.68
3592,4/2/2023,10.06,8,9.03
3593,4/3/2023,4,8,6
3594,4/4/2023,3,10.92,6.96
3595,4/5/2023,8.92,6,7.46
3596,4/6/2023,3,9,6
3597,4/7/2023,6,8,7
3598,4/8/2023,2,7,4.5
3599,4/9/2023,5,7.3,6.15
3600,4/10/2023,2.6,6,4.3
3601,4/11/2023,4,8,6
3602,4/12/2023,3.3,7,5.15
3603,4/13/2023,3,6.7,4.85
3604,4/14/2023,3,8,5.5
3605,4/15/2023,5,6.7,5.85
3606,4/16/2023,3.3,12.72,8.01
3607,4/17/2023,8.72,10,9.36
3608,4/18/2023,5,12.27,8.635
3609,4/19/2023,10.27,6,8.135
3610,4/20/2023,4,8,6
3611,4/21/2023,4,6.7,5.35
3612,4/22/2023,3,10,6.5
3613,4/23/2023,10,15,12.5
3614,4/24/2023,8,16,12
3615,4/25/2023,14,10,12
3616,4/26/2023,6,6,6
3617,4/27/2023,3,6,4.5
3618,4/28/2023,4,8,6
3619,4/29/2023,3,10.41,6.705
3620,4/30/2023,7.69,8,7.845
3621,5/1/2023,4,14,9
3622,5/2/2023,12,6.6,9.3
3623,5/3/2023,2,5,3.5
3624,5/4/2023,3,8,5.5
3625,5/5/2023,4,15,9.5
3626,5/6/2023,4,7,5.5
3627,5/7/2023,3,10,6.5
3628,5/8/2023,2,5,3.5
3629,5/9/2023,4,15,9.5
3630,5/10/2023,10,12,11
3631,5/11/2023,8,14,11
3632,5/12/2023,4,12,8
3633,5/13/2023,4,10,7
3634,5/14/2023,10,11,10.5
3635,5/15/2023,9,12,10.5
3636,5/16/2023,4,14,9
3637,5/17/2023,8,14,11
3638,5/18/2023,10,10,10
3639,5/19/2023,4,15.29,9.645
3640,5/20/2023,13.29,10.7,11.995
3641,5/21/2023,3,42.1,22.55
3642,5/22/2023,32,15,23.5
3643,5/23/2023,12,14,13
3644,5/24/2023,10,12.5,11.25
3645,5/25/2023,7.5,13.3,10.4
3646,5/26/2023,3.3,16,9.65
3647,5/27/2023,14,12,13
3648,5/28/2023,10,16,13
3649,5/29/2023,15,16,15.5
3650,5/30/2023,12,18,15
3651,5/31/2023,14,16.37,15.185
3652,6/1/2023,12.37,21.05,16.71
3653,6/2/2023,18.45,21.09,19.77
3654,6/3/2023,16.09,14,15.045
3655,6/4/2023,10,16,13
3656,6/5/2023,4,28,16
3657,6/6/2023,20,24,22
3658,6/7/2023,16,23,19.5
3659,6/8/2023,19,18,18.5
3660,6/9/2023,4,27,15.5
3661,6/10/2023,5,22,13.5
3662,6/11/2023,18,24.03,21.015
3663,6/12/2023,20.03,23,21.515
3664,6/13/2023,19,23,21
3665,6/14/2023,18,36,27
3666,6/15/2023,30,45,37.5
3667,6/16/2023,30,45,37.5
3668,6/17/2023,30,30,30
3669,6/18/2023,10,45,27.5
3670,6/19/2023,35,28,31.5
3671,6/20/2023,26,34.05,30.025
3672,6/21/2023,30.05,45,37.525
3673,6/22/2023,30,36,33
3674,6/23/2023,20,66.7,43.35
3675,6/24/2023,20,66.7,43.35
3676,6/25/2023,20,90,55
3677,6/26/2023,80,76.67,78.335
3678,6/27/2023,16.67,60,38.335
3679,6/28/2023,55,70,62.5
3680,6/29/2023,50,80,65
3681,6/30/2023,60,100,80
3682,7/1/2023,60,80,70
3683,7/2/2023,20,93.3,56.65
3684,7/3/2023,23.3,100,61.65
3685,7/4/2023,80,90,85
3686,7/5/2023,70,100,85
3687,7/6/2023,70,100,85
3688,7/7/2023,80,80,80
3689,7/8/2023,70,80,75
3690,7/9/2023,13.3,100,56.65
3691,7/10/2023,80,90,85
3692,7/11/2023,70,120,95
3693,7/12/2023,26.6,100,63.3
3694,7/13/2023,80,74,77
3695,7/14/2023,72,69.07,70.535
3696,7/15/2023,67.07,60,63.535
3697,7/16/2023,55,88,71.5
3698,7/17/2023,60,78.78,69.39
3699,7/18/2023,76.78,100,88.39
3700,7/19/2023,80,105,92.5
3701,7/20/2023,95,96,95.5
3702,7/21/2023,86,120,103
3703,7/22/2023,80,60,70
3704,7/23/2023,50,78.78,64.39
3705,7/24/2023,74.78,96,85.39
3706,7/25/2023,86,91.72,88.86
3707,7/26/2023,89.72,85,87.36
3708,7/27/2023,70,98.94,84.47
3709,7/28/2023,94.94,110,102.47
3710,7/29/2023,9,146.67,77.835
3711,7/30/2023,53.33,100,76.665
3712,7/31/2023,99,115,107
3713,8/1/2023,75,110,92.5
3714,8/2/2023,90,900,495
3715,8/3/2023,88,100,94
3716,8/4/2023,35,90,62.5
3717,8/5/2023,70,60,65
3718,8/6/2023,10,55,32.5
3719,8/7/2023,53,80,66.5
3720,8/8/2023,30,64,47
3721,8/9/2023,40,60,50
3722,8/10/2023,40,97,68.5
3723,8/11/2023,63,70,66.5
3724,8/12/2023,40,57,48.5
3725,8/13/2023,20,60,40
3726,8/14/2023,55,45,50
3727,8/15/2023,30,39.69,34.845
3728,8/16/2023,39.69,40,39.845
3729,8/17/2023,30,25,27.5
3730,8/18/2023,18,34,26
3731,8/19/2023,16.7,33.33,25.015
3732,8/20/2023,8,32,20
3733,8/21/2023,8,25,16.5
3734,8/22/2023,12.5,20,16.25
3735,8/23/2023,3.33,25,14.165
3736,8/24/2023,18,25,21.5
3737,8/25/2023,15,7,11
3738,8/26/2023,4,22,13
3739,8/27/2023,10,20,15
3740,8/28/2023,4,12,8
3741,8/29/2023,10,20,15
3742,8/30/2023,5.33,17.5,11.415
3743,8/31/2023,10,24,17
3744,9/1/2023,20,23,21.5
3745,9/2/2023,15,16,15.5
3746,9/3/2023,3,15,9
3747,9/4/2023,10,25,17.5
3748,9/5/2023,25,25,25
3749,9/6/2023,20,10,15
3750,9/7/2023,5,10,7.5
3751,9/8/2023,5,6,5.5
3752,9/9/2023,2.5,10,6.25
3753,9/10/2023,6,10.21,8.105
3754,9/11/2023,8.21,8.5,8.355
3755,9/12/2023,3.5,10,6.75
3756,9/13/2023,2,25,13.5
3757,9/14/2023,25,10,17.5
3758,9/15/2023,6,8,7
3759,9/16/2023,4,25,14.5
3760,9/17/2023,25,11,18
3761,9/18/2023,10,25,17.5
3762,9/19/2023,25,8.6,16.8
3763,9/20/2023,2,8,5
3764,9/21/2023,3,6,4.5
3765,9/22/2023,5,10,7.5
3766,9/23/2023,5,9,7
3767,9/24/2023,4,6.67,5.335
3768,9/25/2023,2.67,15,8.835
3769,9/26/2023,15,10,12.5
3770,9/27/2023,9,15,12
3771,9/28/2023,8,8,8
3772,9/29/2023,5,6.67,5.835
3773,9/30/2023,2.67,10,6.335
3774,10/1/2023,10,6,8
3775,10/2/2023,4,10,7
3776,10/3/2023,5,10,7.5
3777,10/4/2023,5,5,5
3778,10/5/2023,3.3,9.33,6.315
3779,10/6/2023,3.33,8,5.665
3780,10/7/2023,4,10,7
3781,10/8/2023,10,7,8.5
3782,10/9/2023,3,5,4
3783,10/10/2023,1.5,10,5.75
3784,10/11/2023,8,8,8
3785,10/12/2023,5,8,6.5
3786,10/13/2023,6,12.7,9.35
3787,10/14/2023,3.3,7,5.15
3788,10/15/2023,2,13.3,7.65
3789,10/16/2023,3.3,7.5,5.4
3790,10/17/2023,3.5,8,5.75
3791,10/18/2023,2,8,5
3792,10/19/2023,7,10,8.5
3793,10/20/2023,4,8,6
3794,10/21/2023,3,6,4.5
3795,10/22/2023,3,8,5.5
3796,10/23/2023,5,6,5.5
3797,10/24/2023,4,4.5,4.25
3798,10/25/2023,3,17,10
3799,10/26/2023,15,6,10.5
3800,10/27/2023,4,15,9.5
3801,10/28/2023,10,30,20
3802,10/29/2023,20,26.7,23.35
3803,10/30/2023,3.3,26.7,15
3804,10/31/2023,3.3,18,10.65
3805,11/1/2023,17,22,19.5
3806,11/2/2023,15,15,15
3807,11/3/2023,5,22,13.5
3808,11/4/2023,19,26,22.5
3809,11/5/2023,16,16,16
3810,11/6/2023,5,30,17.5
3811,11/7/2023,15,14,14.5
3812,11/8/2023,10,18.51,14.255
3813,11/9/2023,16.66,25,20.83
3814,11/10/2023,4,26,15
3815,11/11/2023,3,35,19
3816,11/12/2023,17.5,18,17.75
3817,11/13/2023,15,10,12.5
3818,11/14/2023,10,27,18.5
3819,11/15/2023,5,30,17.5
3820,11/16/2023,20,32,26
3821,11/17/2023,3.3,32.5,17.9
3822,11/18/2023,17.5,15,16.25
3823,11/19/2023,8,40,24
3824,11/20/2023,36,42,39
3825,11/21/2023,30,10,20
3826,11/22/2023,8,23,15.5
3827,11/23/2023,5,23,14
3828,11/24/2023,21,28,24.5
3829,11/25/2023,6.67,18,12.335
3830,11/26/2023,5,27.95,16.475
3831,11/27/2023,23.95,26,24.975
3832,11/28/2023,15,26,20.5
3833,11/29/2023,5,26,15.5
3834,11/30/2023,15,33,24
3835,12/1/2023,28,30,29
3836,12/2/2023,20,30,25
